month,date,vol,vol_unadj,age_group
164,2013-09,50146902950.1657,49704268800,Age 45-64
165,2013-10,10031844709.6642,11016076752,Younger than 30
165,2013-10,40710433708.8334,45401192688,Age 30-44
165,2013-10,42523305561.0222,48276784776,Age 45-64
165,2013-10,9150504345.11655,10243710240,Age 65 and older
166,2013-11,41442174426.7413,41074903512,Age 30-44
166,2013-11,42840320573.2221,40822383432,Age 45-64
166,2013-11,9784502661.85074,9534197376,Younger than 30
166,2013-11,9939509635.54235,8995769040,Age 65 and older
167,2013-12,40607250683.7546,42766970880,Age 45-64
167,2013-12,41918766333.2907,43228053264,Age 30-44
167,2013-12,9389685337.24402,9861296616,Younger than 30
167,2013-12,9854853227.54585,9976247808,Age 65 and older
168,2014-01,38550871471.4179,30835300080,Age 30-44
168,2014-01,39583311083.9774,34224696240,Age 45-64
168,2014-01,8594812838.48736,8296761216,Age 65 and older
168,2014-01,9309594567.314,6414816264,Younger than 30
169,2014-02,39919319350.9443,29989865016,Age 30-44
169,2014-02,40483358235.8461,29945245872,Age 45-64
169,2014-02,8747218783.89177,7669030488,Age 65 and older
169,2014-02,8986786639.67445,6150223176,Younger than 30
170,2014-03,40196939108.0335,37629405504,Age 45-64
170,2014-03,42564739670.6142,39453134040,Age 30-44
170,2014-03,8512728513.01168,8435239272,Age 65 and older
170,2014-03,9594788274.61564,8780812800,Younger than 30
171,2014-04,41323038936.2436,40471663560,Age 45-64
171,2014-04,45262269875.5639,43271613720,Age 30-44
171,2014-04,9169000444.58873,9495604248,Age 65 and older
171,2014-04,9449580017.77611,9333476928,Younger than 30
172,2014-05,10358516258.7654,11518823760,Younger than 30
172,2014-05,40871156457.873,42152020200,Age 45-64
172,2014-05,45797021113.2918,48395724408,Age 30-44
172,2014-05,9085216346.53478,8879958096,Age 65 and older
173,2014-06,10086134200.2328,10765372248,Age 65 and older
173,2014-06,10227917933.6966,11892262464,Younger than 30
173,2014-06,42684716721.7627,46642243344,Age 45-64
173,2014-06,49660357097.6449,57018853944,Age 30-44
174,2014-07,10561208823.9171,12384154176,Younger than 30
174,2014-07,43805722090.4111,49522904784,Age 45-64
174,2014-07,50522751580.8819,57758380656,Age 30-44
174,2014-07,9885563895.77773,10297999800,Age 65 and older
175,2014-08,10178438100.9506,10142071752,Age 65 and older
175,2014-08,10368675205.4405,11545477296,Younger than 30
175,2014-08,46107963563.2959,48447421656,Age 45-64
175,2014-08,47920755813.3341,52635243888,Age 30-44
176,2014-09,10152445276.4098,10489153368,Age 65 and older
176,2014-09,10205267358.4009,11030780664,Younger than 30
176,2014-09,44723390583.7243,46731170160,Age 45-64
176,2014-09,49308924070.1268,50885239608,Age 30-44
177,2014-10,10429796650.6808,11455383792,Age 65 and older
177,2014-10,10933685363.3577,11851213296,Younger than 30
177,2014-10,46366584205.2252,51198004176,Age 30-44
177,2014-10,46703424436.0575,51715725168,Age 45-64
178,2014-11,11358733107.116,10427057736,Younger than 30
178,2014-11,11646006942.9774,10176451080,Age 65 and older
178,2014-11,51366566474.4827,45093382632,Age 45-64
178,2014-11,54202321787.1457,50638143360,Age 30-44
179,2014-12,11346236339.905,11786743752,Age 65 and older
179,2014-12,11836267178.165,12669395856,Younger than 30
179,2014-12,51164884997.0858,54970455696,Age 45-64
179,2014-12,53310833437.2682,55949693256,Age 30-44
180,2015-01,11628157972.979,7568072400,Younger than 30
180,2015-01,13126871321.5912,12038148984,Age 65 and older
180,2015-01,55352558712.8808,45482137176,Age 45-64
180,2015-01,56123031547.6123,41805473016,Age 30-44
181,2015-02,14208354270.8242,9596591256,Younger than 30
181,2015-02,15015682385.2938,13633236576,Age 65 and older
181,2015-02,66731264421.3119,55432120200,Age 45-64
181,2015-02,81913236917.7778,60199356720,Age 30-44
182,2015-03,14440207708.9353,13766102520,Younger than 30
182,2015-03,17415058636.3249,17696856672,Age 65 and older
182,2015-03,74220177724.0728,74594450616,Age 45-64
182,2015-03,80230734176.1609,77460541992,Age 30-44
183,2015-04,14316076192.892,14204530632,Younger than 30
183,2015-04,15057544598.7451,15465508992,Age 65 and older
183,2015-04,68252252514.2778,67880132220,Age 45-64
183,2015-04,75150913690.1678,72373308504,Age 30-44
184,2015-05,13587053482.5797,14866307400,Younger than 30
184,2015-05,14842845262.0443,14320519368,Age 65 and older
184,2015-05,69292951932.582,69229315800,Age 45-64
184,2015-05,72515411772.8022,75650060640,Age 30-44
185,2015-06,13238537308.4373,16142146560,Younger than 30
185,2015-06,14649913214.0835,15900845472,Age 65 and older
185,2015-06,64720114219.099,72834540768,Age 45-64
185,2015-06,67059787390.4554,80582859672,Age 30-44
186,2015-07,12989365677.7156,15375724056,Younger than 30
186,2015-07,13799825534.1222,14305695456,Age 65 and older
186,2015-07,60633389491.0157,66805829592,Age 45-64
186,2015-07,63074885823.0536,72656290200,Age 30-44
187,2015-08,12448587077.2557,13900092408,Younger than 30
187,2015-08,13039763107.2948,13190489160,Age 65 and older
187,2015-08,56089282310.4555,59222804376,Age 45-64
